window_id,source_pcap,packet_count,pps,byte_count,avg_packet_size,std_packet_size,tcp_ratio,udp_ratio,http_ratio,syn_ratio,ack_ratio,syn_ack_ratio,unique_src_ips,unique_dst_ips,unique_src_ports,unique_dst_ports,src_ip_entropy,dst_ip_entropy,src_port_entropy,dst_port_entropy,mean_interarrival_ms,std_interarrival_ms,interarrival_cv,flow_count,flow_entropy,small_packet_ratio,large_packet_ratio,label,binary_label,normal_ratio,http_flood_ratio,syn_flood_ratio,udp_reflection_ratio,attack_ratio,dominant_attack,severity
79,scenario_http_flood_noisy_seed3611.pcap,50,1000.0,9075,181.5,186.6232,1.0,0.0,1.0,0.08,0.96,0.083333,19,19,21,22,2.98683,2.98683,3.06683,3.121928,1.004243,0.218687,0.217763,41,5.188758,0.22,0.08,http_flood,abnormal,0.3,0.7,0.0,0.0,0.7,http_flood,high
80,scenario_http_flood_noisy_seed3611.pcap,54,1080.0,13458,249.2222,225.0649,1.0,0.0,1.0,0.037037,0.981481,0.037736,17,17,26,26,2.829117,2.829117,3.28939,3.28939,0.920961,0.193819,0.210453,50,5.578781,0.111111,0.166667,http_flood,abnormal,0.148148,0.851852,0.0,0.0,0.851852,http_flood,high
81,scenario_http_flood_noisy_seed3611.pcap,55,1100.0,10552,191.8545,180.8854,1.0,0.0,1.0,0.036364,0.981818,0.037037,22,22,27,27,3.079434,3.142508,3.297615,3.36069,0.908075,0.176723,0.194613,52,5.658544,0.109091,0.054545,http_flood,abnormal,0.127273,0.872727,0.0,0.0,0.872727,http_flood,high
82,scenario_http_flood_noisy_seed3611.pcap,55,1100.0,11905,216.4545,210.2609,1.0,0.0,1.0,0.036364,0.981818,0.037037,18,18,26,26,2.933239,2.85644,3.324326,3.247527,0.914446,0.195986,0.214322,50,5.572091,0.109091,0.109091,http_flood,abnormal,0.163636,0.836364,0.0,0.0,0.836364,http_flood,high
83,scenario_http_flood_noisy_seed3611.pcap,57,1140.0,12949,227.1754,232.6843,1.0,0.0,1.0,0.035088,0.982456,0.035714,20,20,28,28,2.983921,3.045686,3.326198,3.387963,0.877751,0.188418,0.21466,54,5.714383,0.105263,0.122807,http_flood,abnormal,0.122807,0.877193,0.0,0.0,0.877193,http_flood,high
84,scenario_http_flood_noisy_seed3611.pcap,61,1220.0,13283,217.7541,197.5315,1.0,0.0,1.0,0.032787,0.983607,0.033333,21,21,29,29,3.05252,2.980826,3.406777,3.335082,0.82862,0.184433,0.222578,56,5.742053,0.098361,0.131148,http_flood,abnormal,0.147541,0.852459,0.0,0.0,0.852459,http_flood,high
85,scenario_http_flood_noisy_seed3611.pcap,60,1200.0,12012,200.2,180.6191,1.0,0.0,1.0,0.033333,0.983333,0.033898,22,22,29,29,3.080703,3.080703,3.374197,3.374197,0.83756,0.180081,0.215006,56,5.748394,0.1,0.066667,http_flood,abnormal,0.133333,0.866667,0.0,0.0,0.866667,http_flood,high
86,scenario_http_flood_noisy_seed3611.pcap,64,1280.0,12705,198.5156,165.2639,1.0,0.0,1.0,0.03125,0.984375,0.031746,24,24,30,30,3.051099,3.178131,3.324689,3.451721,0.790316,0.189923,0.240312,58,5.777115,0.109375,0.09375,http_flood,abnormal,0.15625,0.84375,0.0,0.0,0.84375,http_flood,high
87,scenario_http_flood_noisy_seed3611.pcap,67,1340.0,13962,208.3881,193.763,1.0,0.0,1.0,0.029851,0.985075,0.030303,26,26,33,33,3.279079,3.223052,3.510568,3.454541,0.752135,0.1637,0.217647,64,5.96527,0.089552,0.089552,http_flood,abnormal,0.104478,0.895522,0.0,0.0,0.895522,http_flood,high
88,scenario_http_flood_noisy_seed3611.pcap,70,1400.0,12998,185.6857,136.2654,1.0,0.0,1.0,0.028571,0.985714,0.028986,25,25,34,33,3.182429,3.177221,3.496715,3.468143,0.713158,0.161453,0.226391,65,5.964858,0.085714,0.057143,http_flood,abnormal,0.128571,0.871429,0.0,0.0,0.871429,http_flood,high
89,scenario_http_flood_noisy_seed3611.pcap,73,1460.0,13845,189.6575,140.674,1.0,0.0,1.0,0.0,1.0,0.0,25,25,37,38,3.090379,3.124499,3.549417,3.640273,0.690278,0.145984,0.211485,73,6.189825,0.027397,0.068493,http_flood,abnormal,0.027397,0.972603,0.0,0.0,0.972603,http_flood,high
90,scenario_http_flood_noisy_seed3611.pcap,76,1520.0,15919,209.4605,151.5401,1.0,0.0,1.0,0.013158,0.986842,0.013333,28,27,40,38,3.297144,3.172397,3.711746,3.535682,0.659148,0.156984,0.238162,76,6.247928,0.013158,0.065789,http_flood,abnormal,0.013158,0.986842,0.0,0.0,0.986842,http_flood,high
91,scenario_http_flood_noisy_seed3611.pcap,77,1540.0,17470,226.8831,194.1453,1.0,0.0,1.0,0.012987,1.0,0.012987,26,26,39,39,3.178116,3.086454,3.650926,3.589765,0.651723,0.151885,0.233051,76,6.240813,0.025974,0.12987,http_flood,abnormal,0.038961,0.961039,0.0,0.0,0.961039,http_flood,high
92,scenario_http_flood_noisy_seed3611.pcap,80,1600.0,17131,214.1375,170.2945,1.0,0.0,1.0,0.0,1.0,0.0,24,25,40,40,2.982311,3.140738,3.576183,3.685858,0.630862,0.147675,0.234085,78,6.262492,0.0375,0.0875,http_flood,abnormal,0.05,0.95,0.0,0.0,0.95,http_flood,high
93,scenario_http_flood_noisy_seed3611.pcap,79,1580.0,14325,181.3291,142.0613,1.0,0.0,1.0,0.037975,0.974684,0.038961,26,25,38,37,3.15333,3.0819,3.593266,3.507868,0.640191,0.135058,0.210966,73,6.101249,0.088608,0.050633,http_flood,abnormal,0.113924,0.886076,0.0,0.0,0.886076,http_flood,high
94,scenario_http_flood_noisy_seed3611.pcap,81,1620.0,17866,220.5679,202.2447,1.0,0.0,1.0,0.024691,0.987654,0.025,29,28,39,39,3.263684,3.273345,3.5693,3.612972,0.624651,0.149789,0.239797,76,6.182382,0.074074,0.111111,http_flood,abnormal,0.098765,0.901235,0.0,0.0,0.901235,http_flood,high
95,scenario_http_flood_noisy_seed3611.pcap,86,1720.0,15158,176.2558,151.8603,1.0,0.0,1.0,0.05814,0.976744,0.059524,25,25,36,36,3.13436,3.13436,3.471796,3.471796,0.580802,0.139479,0.24015,70,5.943593,0.186047,0.05814,http_flood,abnormal,0.255814,0.744186,0.0,0.0,0.744186,http_flood,high
96,scenario_http_flood_noisy_seed3611.pcap,88,1760.0,16836,191.3182,174.4265,1.0,0.0,1.0,0.045455,0.977273,0.046512,28,28,41,41,3.272038,3.169207,3.663019,3.560189,0.571667,0.118553,0.207381,80,6.223581,0.113636,0.079545,http_flood,abnormal,0.147727,0.852273,0.0,0.0,0.852273,http_flood,high
97,scenario_http_flood_noisy_seed3611.pcap,86,1720.0,15084,175.3953,149.7023,1.0,0.0,1.0,0.046512,0.976744,0.047619,28,29,38,39,3.154448,3.290932,3.484755,3.621239,0.585118,0.130911,0.223734,75,6.106384,0.151163,0.05814,http_flood,abnormal,0.197674,0.802326,0.0,0.0,0.802326,http_flood,high
98,scenario_http_flood_noisy_seed3611.pcap,89,1780.0,20298,228.0674,238.1144,1.0,0.0,1.0,0.067416,0.966292,0.069767,28,28,36,36,3.21008,3.265343,3.429291,3.484554,0.567355,0.114936,0.202582,70,5.913936,0.224719,0.146067,http_flood,abnormal,0.303371,0.696629,0.0,0.0,0.696629,http_flood,high
99,scenario_http_flood_noisy_seed3611.pcap,90,1800.0,18352,203.9111,204.7853,1.0,0.0,1.0,0.055556,0.966667,0.057471,26,25,41,39,3.157063,3.046299,3.64502,3.490921,0.561101,0.12514,0.223027,78,6.136298,0.144444,0.1,http_flood,abnormal,0.188889,0.811111,0.0,0.0,0.811111,http_flood,high
100,scenario_http_flood_noisy_seed3611.pcap,86,1720.0,15534,180.6279,162.1302,1.0,0.0,1.0,0.05814,0.976744,0.059524,29,30,36,37,3.167765,3.276941,3.429465,3.551472,0.586964,0.126633,0.215743,71,5.981327,0.174419,0.034884,http_flood,abnormal,0.244186,0.755814,0.0,0.0,0.755814,http_flood,high
101,scenario_http_flood_noisy_seed3611.pcap,85,1700.0,13441,158.1294,140.217,1.0,0.0,1.0,0.082353,0.952941,0.08642,26,25,35,34,3.199487,3.118874,3.462599,3.381986,0.587191,0.141153,0.240388,67,5.844685,0.247059,0.058824,http_flood,abnormal,0.317647,0.682353,0.0,0.0,0.682353,http_flood,high
102,scenario_http_flood_noisy_seed3611.pcap,85,1700.0,15226,179.1294,173.0703,1.0,0.0,1.0,0.058824,0.976471,0.060241,23,23,35,35,2.972645,3.01508,3.420164,3.462599,0.593404,0.14243,0.240022,68,5.882863,0.2,0.058824,http_flood,abnormal,0.270588,0.729412,0.0,0.0,0.729412,http_flood,high
103,scenario_http_flood_noisy_seed3611.pcap,82,1640.0,16595,202.378,213.5963,1.0,0.0,1.0,0.073171,0.963415,0.075949,24,24,36,35,3.157712,3.040636,3.541977,3.400511,0.61195,0.146138,0.238807,69,5.942918,0.182927,0.085366,http_flood,abnormal,0.231707,0.768293,0.0,0.0,0.768293,http_flood,high
104,scenario_http_flood_noisy_seed3611.pcap,79,1580.0,15296,193.6203,196.0887,1.0,0.0,1.0,0.063291,0.962025,0.065789,25,25,33,33,3.0819,3.132426,3.381286,3.431811,0.640203,0.129832,0.202798,64,5.813213,0.202532,0.101266,http_flood,abnormal,0.278481,0.721519,0.0,0.0,0.721519,http_flood,high
105,scenario_http_flood_noisy_seed3611.pcap,77,1540.0,14061,182.6104,173.0317,1.0,0.0,1.0,0.064935,0.974026,0.066667,23,22,32,31,3.144179,3.057043,3.407356,3.320221,0.654079,0.147047,0.224815,61,5.727699,0.207792,0.077922,http_flood,abnormal,0.285714,0.714286,0.0,0.0,0.714286,http_flood,high
106,scenario_http_flood_noisy_seed3611.pcap,79,1580.0,15669,198.3418,208.74,1.0,0.0,1.0,0.075949,0.962025,0.078947,22,24,33,34,3.102698,3.102804,3.431811,3.406602,0.636859,0.152392,0.239287,65,5.838529,0.202532,0.101266,http_flood,abnormal,0.265823,0.734177,0.0,0.0,0.734177,http_flood,high
107,scenario_http_flood_noisy_seed3611.pcap,72,1440.0,13636,189.3889,183.9191,1.0,0.0,1.0,0.055556,0.972222,0.057143,21,21,32,33,2.899027,3.006181,3.353956,3.499372,0.700941,0.141929,0.202484,63,5.853885,0.166667,0.083333,http_flood,abnormal,0.208333,0.791667,0.0,0.0,0.791667,http_flood,high
108,scenario_http_flood_noisy_seed3611.pcap,73,1460.0,15717,215.3014,202.7298,1.0,0.0,1.0,0.054795,0.972603,0.056338,29,29,33,32,3.316853,3.265103,3.475889,3.374692,0.690695,0.157527,0.22807,63,5.850717,0.164384,0.082192,http_flood,abnormal,0.219178,0.780822,0.0,0.0,0.780822,http_flood,high
109,scenario_http_flood_noisy_seed3611.pcap,69,1380.0,12115,175.5797,153.1025,1.0,0.0,1.0,0.043478,0.971014,0.044776,22,21,31,31,2.99208,2.994785,3.361787,3.416805,0.729796,0.176179,0.241409,60,5.778743,0.144928,0.072464,http_flood,abnormal,0.202899,0.797101,0.0,0.0,0.797101,http_flood,high
110,scenario_http_flood_noisy_seed3611.pcap,70,1400.0,15942,227.7429,215.7964,1.0,0.0,1.0,0.014286,1.0,0.014286,27,26,34,33,3.275146,3.228788,3.496715,3.450356,0.721638,0.131824,0.182673,65,5.94707,0.071429,0.128571,http_flood,abnormal,0.1,0.9,0.0,0.0,0.9,http_flood,high
111,scenario_http_flood_noisy_seed3611.pcap,65,1300.0,14114,217.1385,191.9945,1.0,0.0,1.0,0.030769,0.984615,0.03125,23,23,31,31,3.124452,3.074915,3.437752,3.388216,0.777971,0.160647,0.206495,60,5.826139,0.076923,0.092308,http_flood,abnormal,0.107692,0.892308,0.0,0.0,0.892308,http_flood,high
112,scenario_http_flood_noisy_seed3611.pcap,66,1320.0,12940,196.0606,178.6308,1.0,0.0,1.0,0.030303,0.984848,0.030769,26,27,32,33,3.268335,3.310076,3.450153,3.491894,0.766263,0.191449,0.249848,63,5.942047,0.075758,0.060606,http_flood,abnormal,0.090909,0.909091,0.0,0.0,0.909091,http_flood,high
113,scenario_http_flood_noisy_seed3611.pcap,61,1220.0,12795,209.7541,159.7275,1.0,0.0,1.0,0.0,1.0,0.0,25,26,31,32,3.125986,3.230467,3.413031,3.517512,0.827467,0.17116,0.206848,61,5.930737,0.016393,0.065574,http_flood,abnormal,0.032787,0.967213,0.0,0.0,0.967213,http_flood,high
114,scenario_http_flood_noisy_seed3611.pcap,58,1160.0,15055,259.569,227.0947,1.0,0.0,1.0,0.0,1.0,0.0,25,25,30,30,3.194342,3.194342,3.42899,3.42899,0.867911,0.197518,0.227579,58,5.857981,0.017241,0.189655,http_flood,abnormal,0.017241,0.982759,0.0,0.0,0.982759,http_flood,high
115,scenario_http_flood_noisy_seed3611.pcap,58,1160.0,13886,239.4138,206.5965,1.0,0.0,1.0,0.0,1.0,0.0,22,22,30,30,3.114083,3.114083,3.42899,3.42899,0.870387,0.199461,0.229164,58,5.857981,0.0,0.137931,http_flood,abnormal,0.0,1.0,0.0,0.0,1.0,http_flood,high
116,scenario_http_flood_noisy_seed3611.pcap,58,1160.0,12554,216.4483,195.3142,1.0,0.0,1.0,0.017241,0.982759,0.017544,19,19,30,30,2.883275,2.883275,3.42899,3.42899,0.875243,0.170434,0.194728,58,5.857981,0.017241,0.103448,http_flood,abnormal,0.017241,0.982759,0.0,0.0,0.982759,http_flood,high
117,scenario_http_flood_noisy_seed3611.pcap,55,1100.0,13718,249.4182,218.9792,1.0,0.0,1.0,0.018182,1.0,0.018182,23,24,28,29,3.115797,3.22896,3.333979,3.447142,0.909518,0.207381,0.228012,55,5.78136,0.018182,0.145455,http_flood,abnormal,0.018182,0.981818,0.0,0.0,0.981818,http_flood,high
118,scenario_http_flood_noisy_seed3611.pcap,53,1060.0,11253,212.3208,169.9903,1.0,0.0,1.0,0.0,1.0,0.0,20,19,28,26,3.169313,2.895549,3.499686,3.188186,0.945096,0.21605,0.228601,52,5.690185,0.018868,0.113208,http_flood,abnormal,0.037736,0.962264,0.0,0.0,0.962264,http_flood,high
119,scenario_http_flood_noisy_seed3611.pcap,48,960.0,10426,217.2083,190.2505,1.0,0.0,1.0,0.0,1.0,0.0,16,18,24,26,2.742026,2.993161,3.166287,3.417422,1.04366,0.288427,0.276361,48,5.584963,0.020833,0.104167,http_flood,abnormal,0.020833,0.979167,0.0,0.0,0.979167,http_flood,high
120,scenario_http_flood_noisy_seed3611.pcap,46,920.0,9935,215.9783,188.0006,1.0,0.0,1.0,0.0,1.0,0.0,20,20,24,24,3.055047,3.055047,3.261781,3.261781,1.093849,0.248097,0.226812,46,5.523562,0.021739,0.108696,http_flood,abnormal,0.043478,0.956522,0.0,0.0,0.956522,http_flood,high
121,scenario_http_flood_noisy_seed3611.pcap,47,940.0,11843,251.9787,207.8182,1.0,0.0,1.0,0.0,1.0,0.0,21,20,25,24,3.128165,3.000565,3.340931,3.213331,1.085587,0.288397,0.26566,47,5.554589,0.0,0.148936,http_flood,abnormal,0.0,1.0,0.0,0.0,1.0,http_flood,high
122,scenario_http_flood_noisy_seed3611.pcap,48,960.0,9173,191.1042,156.8904,1.0,0.0,1.0,0.020833,0.979167,0.021277,21,21,25,25,3.050614,3.050614,3.292481,3.292481,1.044872,0.204008,0.195247,48,5.584963,0.041667,0.041667,http_flood,abnormal,0.041667,0.958333,0.0,0.0,0.958333,http_flood,high
123,scenario_http_flood_noisy_seed3611.pcap,46,920.0,8487,184.5,116.4395,1.0,0.0,1.0,0.0,1.0,0.0,16,16,24,24,2.870477,2.870477,3.261781,3.261781,1.077647,0.234305,0.217423,46,5.523562,0.0,0.043478,http_flood,abnormal,0.0,1.0,0.0,0.0,1.0,http_flood,high
124,scenario_http_flood_noisy_seed3611.pcap,46,920.0,12018,261.2609,252.349,1.0,0.0,1.0,0.021739,1.0,0.021739,19,20,24,24,2.965919,3.04439,3.261781,3.261781,1.105086,0.205506,0.185964,46,5.523562,0.043478,0.152174,http_flood,abnormal,0.043478,0.956522,0.0,0.0,0.956522,http_flood,high
125,scenario_http_flood_noisy_seed3611.pcap,46,920.0,9873,214.6304,178.375,1.0,0.0,1.0,0.0,1.0,0.0,20,19,24,24,3.071457,3.011568,3.261781,3.261781,1.107269,0.243732,0.22012,46,5.523562,0.0,0.108696,http_flood,abnormal,0.021739,0.978261,0.0,0.0,0.978261,http_flood,high
126,scenario_http_flood_noisy_seed3611.pcap,45,900.0,7618,169.2889,84.7524,1.0,0.0,1.0,0.0,1.0,0.0,18,17,24,23,2.94803,2.816154,3.311687,3.17981,1.113566,0.239175,0.214783,45,5.491853,0.0,0.022222,http_flood,abnormal,0.0,1.0,0.0,0.0,1.0,http_flood,high
127,scenario_http_flood_noisy_seed3611.pcap,46,920.0,12118,263.4348,231.7108,1.0,0.0,1.0,0.0,1.0,0.0,15,16,24,24,2.636675,2.731208,3.261781,3.261781,1.109023,0.214849,0.193728,46,5.523562,0.0,0.152174,http_flood,abnormal,0.0,1.0,0.0,0.0,1.0,http_flood,high
128,scenario_http_flood_noisy_seed3611.pcap,43,860.0,10176,236.6512,213.9963,1.0,0.0,1.0,0.0,1.0,0.0,19,19,22,23,2.987605,3.048621,3.144695,3.28118,1.164124,0.300202,0.257878,43,5.426265,0.0,0.139535,http_flood,abnormal,0.0,1.0,0.0,0.0,1.0,http_flood,high
129,scenario_http_flood_noisy_seed3611.pcap,46,920.0,12002,260.913,243.3307,1.0,0.0,1.0,0.0,1.0,0.0,20,20,24,24,3.04439,3.04439,3.261781,3.261781,1.09129,0.251411,0.23038,46,5.523562,0.021739,0.173913,http_flood,abnormal,0.021739,0.978261,0.0,0.0,0.978261,http_flood,high
130,scenario_http_flood_noisy_seed3611.pcap,45,900.0,10329,229.5333,208.9994,1.0,0.0,1.0,0.0,1.0,0.0,16,17,23,24,2.744041,2.875917,3.17981,3.311687,1.111361,0.180972,0.162838,45,5.491853,0.0,0.088889,http_flood,abnormal,0.0,1.0,0.0,0.0,1.0,http_flood,high
131,scenario_http_flood_noisy_seed3611.pcap,41,820.0,9981,243.439,210.3718,1.0,0.0,1.0,0.0,1.0,0.0,16,17,21,22,2.845514,2.98698,3.107828,3.249294,1.220977,0.283332,0.232054,41,5.357552,0.0,0.121951,http_flood,abnormal,0.02439,0.97561,0.0,0.0,0.97561,http_flood,high
132,scenario_http_flood_noisy_seed3611.pcap,42,840.0,8611,205.0238,177.6125,1.0,0.0,1.0,0.0,1.0,0.0,17,17,22,22,2.94009,2.94009,3.196159,3.196159,1.195977,0.23526,0.196709,42,5.392317,0.047619,0.095238,http_flood,abnormal,0.047619,0.952381,0.0,0.0,0.952381,http_flood,high
133,scenario_http_flood_noisy_seed3611.pcap,44,880.0,9144,207.8182,174.0797,1.0,0.0,1.0,0.0,1.0,0.0,20,20,23,23,3.093352,3.093352,3.229716,3.229716,1.127049,0.238275,0.211415,44,5.459432,0.0,0.068182,http_flood,abnormal,0.0,1.0,0.0,0.0,1.0,http_flood,high
134,scenario_http_flood_noisy_seed3611.pcap,46,920.0,12386,269.2609,240.5559,1.0,0.0,1.0,0.0,1.0,0.0,16,16,24,24,2.747618,2.747618,3.261781,3.261781,1.097377,0.251399,0.229091,46,5.523562,0.0,0.152174,http_flood,abnormal,0.0,1.0,0.0,0.0,1.0,http_flood,high
135,scenario_http_flood_noisy_seed3611.pcap,44,880.0,8581,195.0227,170.5927,1.0,0.0,1.0,0.022727,0.977273,0.023256,18,16,24,22,3.008334,2.740078,3.363098,3.094842,1.155443,0.271711,0.235157,44,5.459432,0.022727,0.068182,http_flood,abnormal,0.022727,0.977273,0.0,0.0,0.977273,http_flood,high
136,scenario_http_flood_noisy_seed3611.pcap,45,900.0,11036,245.2444,217.9476,1.0,0.0,1.0,0.0,1.0,0.0,20,21,23,24,3.029702,3.161578,3.17981,3.311687,1.118319,0.252692,0.225957,45,5.491853,0.0,0.111111,http_flood,abnormal,0.0,1.0,0.0,0.0,1.0,http_flood,high
137,scenario_http_flood_noisy_seed3611.pcap,46,920.0,12438,270.3913,252.132,1.0,0.0,1.0,0.021739,1.0,0.021739,15,16,24,24,2.5981,2.696564,3.261781,3.261781,1.100445,0.179508,0.163123,46,5.523562,0.021739,0.152174,http_flood,abnormal,0.021739,0.978261,0.0,0.0,0.978261,http_flood,high
138,scenario_http_flood_noisy_seed3611.pcap,45,900.0,10931,242.9111,231.4413,1.0,0.0,1.0,0.0,1.0,0.0,20,18,24,23,3.117133,2.924038,3.311687,3.17981,1.114363,0.245812,0.220585,45,5.491853,0.022222,0.133333,http_flood,abnormal,0.022222,0.977778,0.0,0.0,0.977778,http_flood,high
139,scenario_http_flood_noisy_seed3611.pcap,48,960.0,12601,262.5208,220.6578,1.0,0.0,1.0,0.0,1.0,0.0,16,17,24,25,2.673548,2.883016,3.166287,3.375756,1.056783,0.250006,0.236573,47,5.543296,0.020833,0.145833,http_flood,abnormal,0.0625,0.9375,0.0,0.0,0.9375,http_flood,high
140,scenario_http_flood_noisy_seed3611.pcap,49,980.0,10600,216.3265,201.1694,1.0,0.0,1.0,0.040816,0.979592,0.041667,15,14,26,25,2.725957,2.602339,3.369014,3.245395,1.024609,0.241229,0.235436,49,5.61471,0.081633,0.122449,http_flood,abnormal,0.081633,0.918367,0.0,0.0,0.918367,http_flood,high
141,scenario_http_flood_noisy_seed3611.pcap,48,960.0,9950,207.2917,189.4329,1.0,0.0,1.0,0.041667,0.979167,0.042553,19,18,23,23,3.011028,2.969361,3.193421,3.193421,1.059684,0.254595,0.240256,44,5.386842,0.125,0.125,http_flood,abnormal,0.166667,0.833333,0.0,0.0,0.833333,http_flood,high
142,scenario_http_flood_noisy_seed3611.pcap,52,1040.0,10998,211.5,196.9353,1.0,0.0,1.0,0.0,1.0,0.0,18,19,25,26,2.912626,2.965604,3.25878,3.311758,0.975412,0.183637,0.188266,49,5.570538,0.057692,0.096154,http_flood,abnormal,0.096154,0.903846,0.0,0.0,0.903846,http_flood,high
143,scenario_http_flood_noisy_seed3611.pcap,52,1040.0,11180,215,176.6634,1.0,0.0,1.0,0.038462,0.980769,0.039216,20,21,25,26,2.997056,3.050034,3.25878,3.311758,0.975843,0.231538,0.23727,49,5.570538,0.096154,0.134615,http_flood,abnormal,0.115385,0.884615,0.0,0.0,0.884615,http_flood,high
144,scenario_http_flood_noisy_seed3611.pcap,50,1000.0,9453,189.06,179.5087,1.0,0.0,1.0,0.04,0.98,0.040816,21,20,23,22,3.06683,3.02683,3.161928,3.121928,1.005591,0.206066,0.20492,43,5.283856,0.16,0.06,http_flood,abnormal,0.22,0.78,0.0,0.0,0.78,http_flood,high
145,scenario_http_flood_noisy_seed3611.pcap,55,1100.0,11978,217.7818,224.9168,1.0,0.0,1.0,0.072727,0.963636,0.075472,22,23,25,25,3.119869,3.102072,3.265324,3.188524,0.909501,0.218637,0.240393,48,5.454087,0.163636,0.127273,http_flood,abnormal,0.2,0.8,0.0,0.0,0.8,http_flood,high
146,scenario_http_flood_noisy_seed3611.pcap,52,1040.0,9246,177.8077,148.9241,1.0,0.0,1.0,0.038462,0.980769,0.039216,20,20,25,26,2.93137,3.076191,3.193094,3.376376,0.979863,0.212784,0.217157,49,5.570538,0.096154,0.038462,http_flood,abnormal,0.134615,0.865385,0.0,0.0,0.865385,http_flood,high
147,scenario_http_flood_noisy_seed3611.pcap,58,1160.0,14186,244.5862,237.0338,1.0,0.0,1.0,0.034483,0.982759,0.035088,21,20,27,26,3.131848,2.962091,3.373227,3.203471,0.873775,0.207723,0.23773,51,5.577556,0.137931,0.155172,http_flood,abnormal,0.189655,0.810345,0.0,0.0,0.810345,http_flood,high
148,scenario_http_flood_noisy_seed3611.pcap,61,1220.0,10820,177.377,162.4837,1.0,0.0,1.0,0.04918,0.967213,0.050847,23,23,28,28,3.027625,3.099319,3.281883,3.353578,0.827964,0.156124,0.188564,54,5.635655,0.147541,0.04918,http_flood,abnormal,0.196721,0.803279,0.0,0.0,0.803279,http_flood,high
149,scenario_http_flood_noisy_seed3611.pcap,64,1280.0,12621,197.2031,184.2922,1.0,0.0,1.0,0.046875,0.984375,0.047619,22,22,28,27,3.07016,3.07016,3.300705,3.25,0.790066,0.187417,0.237217,53,5.550705,0.171875,0.109375,http_flood,abnormal,0.234375,0.765625,0.0,0.0,0.765625,http_flood,high
150,scenario_http_flood_noisy_seed3611.pcap,66,1320.0,10710,162.2727,136.4666,1.0,0.0,1.0,0.090909,0.954545,0.095238,23,22,28,28,3.097955,3.056214,3.279773,3.279773,0.766013,0.14984,0.19561,54,5.559546,0.212121,0.045455,http_flood,abnormal,0.272727,0.727273,0.0,0.0,0.727273,http_flood,high
151,scenario_http_flood_noisy_seed3611.pcap,64,1280.0,16581,259.0781,259.1357,1.0,0.0,1.0,0.046875,0.96875,0.048387,24,25,28,28,3.15625,3.206955,3.300705,3.300705,0.784601,0.141803,0.180733,54,5.60141,0.171875,0.1875,http_flood,abnormal,0.234375,0.765625,0.0,0.0,0.765625,http_flood,high
152,scenario_http_flood_noisy_seed3611.pcap,70,1400.0,13069,186.7,177.8352,1.0,0.0,1.0,0.071429,0.971429,0.073529,23,23,29,29,3.064362,3.057359,3.314502,3.307499,0.722491,0.142427,0.197133,56,5.622001,0.214286,0.085714,http_flood,abnormal,0.285714,0.714286,0.0,0.0,0.714286,http_flood,high
153,scenario_http_flood_noisy_seed3611.pcap,69,1380.0,14864,215.4203,217.3628,1.0,0.0,1.0,0.057971,0.971014,0.059701,22,22,30,30,3.03911,3.105069,3.321861,3.38782,0.735073,0.151695,0.206367,58,5.709832,0.173913,0.130435,http_flood,abnormal,0.246377,0.753623,0.0,0.0,0.753623,http_flood,high
154,scenario_http_flood_noisy_seed3611.pcap,74,1480.0,14095,190.473,216.6844,1.0,0.0,1.0,0.081081,0.959459,0.084507,21,21,29,29,3.015407,3.015407,3.280402,3.280402,0.682521,0.162704,0.238387,56,5.560805,0.27027,0.081081,http_flood,abnormal,0.351351,0.648649,0.0,0.0,0.648649,http_flood,high
155,scenario_http_flood_noisy_seed3611.pcap,75,1500.0,12098,161.3067,157.2035,1.0,0.0,1.0,0.093333,0.946667,0.098592,20,19,30,29,2.950563,2.86161,3.338822,3.249869,0.66542,0.139692,0.209931,57,5.588819,0.253333,0.053333,http_flood,abnormal,0.333333,0.666667,0.0,0.0,0.666667,http_flood,high
156,scenario_http_flood_noisy_seed3611.pcap,78,1560.0,13312,170.6667,154.7039,1.0,0.0,1.0,0.076923,0.961538,0.08,25,24,32,31,3.14117,3.099566,3.376613,3.335009,0.648248,0.134603,0.207641,61,5.711622,0.230769,0.051282,http_flood,abnormal,0.307692,0.692308,0.0,0.0,0.692308,http_flood,high
157,scenario_http_flood_noisy_seed3611.pcap,82,1640.0,12679,154.622,119.4323,1.0,0.0,1.0,0.085366,0.963415,0.088608,24,23,34,33,3.088454,3.04888,3.425668,3.386093,0.61653,0.129732,0.210423,65,5.811761,0.231707,0.02439,http_flood,abnormal,0.304878,0.695122,0.0,0.0,0.695122,http_flood,high
