packet_index,label,src_ip,dst_ip,protocol
512,http_flood,10.0.0.3,10.0.0.50,TCP
513,syn_flood,172.27.21.178,10.0.0.50,TCP
514,http_flood,10.0.0.1,10.0.0.50,TCP
515,syn_flood,192.168.165.231,10.0.0.50,TCP
516,syn_flood,172.29.132.183,10.0.0.50,TCP
517,syn_flood,192.168.103.63,10.0.0.50,TCP
518,syn_flood,192.168.159.156,10.0.0.50,TCP
519,syn_flood,192.168.114.227,10.0.0.50,TCP
520,syn_flood,172.30.10.178,10.0.0.50,TCP
521,syn_flood,10.149.2.214,10.0.0.50,TCP
522,http_flood,10.0.0.1,10.0.0.50,TCP
523,syn_flood,192.168.63.171,10.0.0.50,TCP
524,http_flood,10.0.0.3,10.0.0.50,TCP
525,http_flood,10.0.0.50,10.0.0.3,TCP
526,http_flood,10.0.0.3,10.0.0.50,TCP
527,http_flood,10.0.0.3,10.0.0.50,TCP
528,syn_flood,10.102.134.204,10.0.0.50,TCP
529,normal,10.0.0.4,10.0.0.50,TCP
530,syn_flood,192.168.223.69,10.0.0.50,TCP
531,syn_flood,192.168.135.110,10.0.0.50,TCP
532,syn_flood,192.168.116.140,10.0.0.50,TCP
533,syn_flood,172.22.62.169,10.0.0.50,TCP
534,syn_flood,192.168.183.189,10.0.0.50,TCP
535,syn_flood,172.21.102.79,10.0.0.50,TCP
536,syn_flood,10.214.42.175,10.0.0.50,TCP
537,http_flood,10.0.0.1,10.0.0.50,TCP
538,syn_flood,172.25.18.207,10.0.0.50,TCP
539,http_flood,10.0.0.3,10.0.0.50,TCP
540,http_flood,10.0.0.50,10.0.0.3,TCP
541,http_flood,10.0.0.3,10.0.0.50,TCP
542,http_flood,10.0.0.3,10.0.0.50,TCP
543,syn_flood,10.114.20.185,10.0.0.50,TCP
544,syn_flood,192.168.249.170,10.0.0.50,TCP
545,syn_flood,192.168.4.162,10.0.0.50,TCP
546,syn_flood,192.168.253.147,10.0.0.50,TCP
547,syn_flood,192.168.96.177,10.0.0.50,TCP
548,syn_flood,10.112.191.158,10.0.0.50,TCP
549,syn_flood,172.16.225.53,10.0.0.50,TCP
550,syn_flood,10.171.111.118,10.0.0.50,TCP
551,http_flood,10.0.0.1,10.0.0.50,TCP
552,syn_flood,10.203.46.20,10.0.0.50,TCP
553,http_flood,10.0.0.3,10.0.0.50,TCP
554,http_flood,10.0.0.50,10.0.0.3,TCP
555,http_flood,10.0.0.3,10.0.0.50,TCP
556,http_flood,10.0.0.3,10.0.0.50,TCP
557,syn_flood,192.168.110.40,10.0.0.50,TCP
558,syn_flood,192.168.37.129,10.0.0.50,TCP
559,syn_flood,172.30.63.38,10.0.0.50,TCP
560,syn_flood,10.253.17.213,10.0.0.50,TCP
561,syn_flood,10.26.237.177,10.0.0.50,TCP
562,syn_flood,172.25.186.81,10.0.0.50,TCP
563,syn_flood,192.168.231.9,10.0.0.50,TCP
564,syn_flood,172.21.13.143,10.0.0.50,TCP
565,http_flood,10.0.0.1,10.0.0.50,TCP
566,syn_flood,192.168.25.234,10.0.0.50,TCP
567,http_flood,10.0.0.3,10.0.0.50,TCP
568,http_flood,10.0.0.50,10.0.0.3,TCP
569,http_flood,10.0.0.3,10.0.0.50,TCP
570,http_flood,10.0.0.3,10.0.0.50,TCP
571,syn_flood,10.136.250.27,10.0.0.50,TCP
572,syn_flood,10.78.209.245,10.0.0.50,TCP
573,syn_flood,10.238.45.235,10.0.0.50,TCP
574,syn_flood,192.168.186.134,10.0.0.50,TCP
575,syn_flood,192.168.124.172,10.0.0.50,TCP
576,syn_flood,192.168.252.185,10.0.0.50,TCP
577,syn_flood,172.23.223.251,10.0.0.50,TCP
578,http_flood,10.0.0.1,10.0.0.50,TCP
579,syn_flood,10.25.2.12,10.0.0.50,TCP
580,syn_flood,172.20.62.196,10.0.0.50,TCP
581,http_flood,10.0.0.3,10.0.0.50,TCP
582,http_flood,10.0.0.50,10.0.0.3,TCP
583,http_flood,10.0.0.3,10.0.0.50,TCP
584,http_flood,10.0.0.3,10.0.0.50,TCP
585,syn_flood,10.215.55.212,10.0.0.50,TCP
586,syn_flood,10.239.225.143,10.0.0.50,TCP
587,syn_flood,192.168.76.56,10.0.0.50,TCP
588,syn_flood,192.168.115.189,10.0.0.50,TCP
589,syn_flood,192.168.233.65,10.0.0.50,TCP
590,syn_flood,192.168.101.143,10.0.0.50,TCP
591,syn_flood,172.17.165.38,10.0.0.50,TCP
592,http_flood,10.0.0.3,10.0.0.50,TCP
593,http_flood,10.0.0.50,10.0.0.3,TCP
594,http_flood,10.0.0.3,10.0.0.50,TCP
595,http_flood,10.0.0.1,10.0.0.50,TCP
596,http_flood,10.0.0.3,10.0.0.50,TCP
597,syn_flood,192.168.26.164,10.0.0.50,TCP
598,syn_flood,172.27.167.241,10.0.0.50,TCP
599,normal,10.0.0.4,10.0.0.50,TCP
600,syn_flood,192.168.162.195,10.0.0.50,TCP
601,http_flood,10.0.0.3,10.0.0.50,TCP
602,normal,10.0.0.4,10.0.0.50,TCP
603,syn_flood,172.19.151.11,10.0.0.50,TCP
604,syn_flood,192.168.150.172,10.0.0.50,TCP
605,syn_flood,192.168.185.159,10.0.0.50,TCP
606,syn_flood,192.168.41.81,10.0.0.50,TCP
607,http_flood,10.0.0.3,10.0.0.50,TCP
608,http_flood,10.0.0.50,10.0.0.3,TCP
609,http_flood,10.0.0.3,10.0.0.50,TCP
610,syn_flood,10.68.175.123,10.0.0.50,TCP
611,http_flood,10.0.0.3,10.0.0.50,TCP
612,syn_flood,192.168.232.59,10.0.0.50,TCP
613,http_flood,10.0.0.1,10.0.0.50,TCP
614,syn_flood,192.168.46.96,10.0.0.50,TCP
615,http_flood,10.0.0.3,10.0.0.50,TCP
616,http_flood,10.0.0.1,10.0.0.50,TCP
617,syn_flood,172.22.55.21,10.0.0.50,TCP
618,syn_flood,192.168.198.142,10.0.0.50,TCP
619,syn_flood,172.23.8.39,10.0.0.50,TCP
620,syn_flood,172.26.151.176,10.0.0.50,TCP
621,syn_flood,10.194.192.92,10.0.0.50,TCP
622,syn_flood,172.16.72.184,10.0.0.50,TCP
623,http_flood,10.0.0.3,10.0.0.50,TCP
624,http_flood,10.0.0.50,10.0.0.3,TCP
625,http_flood,10.0.0.3,10.0.0.50,TCP
626,syn_flood,192.168.125.130,10.0.0.50,TCP
627,http_flood,10.0.0.3,10.0.0.50,TCP
628,http_flood,10.0.0.1,10.0.0.50,TCP
629,http_flood,10.0.0.3,10.0.0.50,TCP
630,http_flood,10.0.0.1,10.0.0.50,TCP
631,syn_flood,10.88.85.199,10.0.0.50,TCP
632,syn_flood,172.21.53.84,10.0.0.50,TCP
633,syn_flood,192.168.215.158,10.0.0.50,TCP
634,syn_flood,10.231.84.152,10.0.0.50,TCP
635,syn_flood,192.168.70.154,10.0.0.50,TCP
636,syn_flood,10.34.13.49,10.0.0.50,TCP
637,http_flood,10.0.0.3,10.0.0.50,TCP
638,syn_flood,192.168.24.152,10.0.0.50,TCP
639,syn_flood,172.18.41.185,10.0.0.50,TCP
640,http_flood,10.0.0.3,10.0.0.50,TCP
641,http_flood,10.0.0.50,10.0.0.3,TCP
642,http_flood,10.0.0.3,10.0.0.50,TCP
643,http_flood,10.0.0.3,10.0.0.50,TCP
644,syn_flood,192.168.100.170,10.0.0.50,TCP
645,http_flood,10.0.0.1,10.0.0.50,TCP
646,syn_flood,172.20.112.98,10.0.0.50,TCP
647,syn_flood,192.168.96.247,10.0.0.50,TCP
648,syn_flood,172.23.235.33,10.0.0.50,TCP
649,syn_flood,172.26.113.204,10.0.0.50,TCP
650,http_flood,10.0.0.1,10.0.0.50,TCP
651,http_flood,10.0.0.3,10.0.0.50,TCP
652,syn_flood,10.197.151.25,10.0.0.50,TCP
653,syn_flood,172.28.171.224,10.0.0.50,TCP
654,syn_flood,10.190.248.122,10.0.0.50,TCP
655,http_flood,10.0.0.3,10.0.0.50,TCP
656,http_flood,10.0.0.50,10.0.0.3,TCP
657,http_flood,10.0.0.3,10.0.0.50,TCP
658,http_flood,10.0.0.3,10.0.0.50,TCP
659,syn_flood,172.24.86.244,10.0.0.50,TCP
660,syn_flood,192.168.250.82,10.0.0.50,TCP
661,http_flood,10.0.0.1,10.0.0.50,TCP
662,syn_flood,192.168.44.230,10.0.0.50,TCP
663,syn_flood,10.255.110.144,10.0.0.50,TCP
664,http_flood,10.0.0.1,10.0.0.50,TCP
665,http_flood,10.0.0.3,10.0.0.50,TCP
666,syn_flood,10.219.170.123,10.0.0.50,TCP
667,syn_flood,172.17.200.92,10.0.0.50,TCP
668,syn_flood,192.168.67.134,10.0.0.50,TCP
669,syn_flood,10.144.154.158,10.0.0.50,TCP
670,syn_flood,192.168.172.56,10.0.0.50,TCP
671,http_flood,10.0.0.3,10.0.0.50,TCP
672,http_flood,10.0.0.50,10.0.0.3,TCP
673,http_flood,10.0.0.3,10.0.0.50,TCP
674,http_flood,10.0.0.3,10.0.0.50,TCP
675,syn_flood,10.109.183.209,10.0.0.50,TCP
676,syn_flood,172.21.160.250,10.0.0.50,TCP
677,http_flood,10.0.0.1,10.0.0.50,TCP
678,http_flood,10.0.0.1,10.0.0.50,TCP
679,http_flood,10.0.0.3,10.0.0.50,TCP
680,syn_flood,192.168.53.219,10.0.0.50,TCP
681,normal,10.0.0.4,10.0.0.50,TCP
682,syn_flood,172.26.182.17,10.0.0.50,TCP
683,syn_flood,192.168.179.241,10.0.0.50,TCP
684,syn_flood,192.168.41.203,10.0.0.50,TCP
685,syn_flood,10.93.193.207,10.0.0.50,TCP
686,syn_flood,172.28.37.208,10.0.0.50,TCP
687,http_flood,10.0.0.3,10.0.0.50,TCP
688,http_flood,10.0.0.50,10.0.0.3,TCP
689,http_flood,10.0.0.3,10.0.0.50,TCP
690,syn_flood,172.17.158.124,10.0.0.50,TCP
691,http_flood,10.0.0.3,10.0.0.50,TCP
692,normal,10.0.0.4,10.0.0.50,TCP
693,syn_flood,10.115.112.148,10.0.0.50,TCP
694,http_flood,10.0.0.1,10.0.0.50,TCP
695,http_flood,10.0.0.1,10.0.0.50,TCP
696,syn_flood,192.168.1.134,10.0.0.50,TCP
697,syn_flood,10.47.145.225,10.0.0.50,TCP
698,syn_flood,192.168.59.87,10.0.0.50,TCP
699,syn_flood,172.25.136.154,10.0.0.50,TCP
700,syn_flood,172.28.147.116,10.0.0.50,TCP
701,syn_flood,192.168.170.129,10.0.0.50,TCP
702,http_flood,10.0.0.3,10.0.0.50,TCP
703,syn_flood,10.228.52.121,10.0.0.50,TCP
704,http_flood,10.0.0.3,10.0.0.50,TCP
705,http_flood,10.0.0.50,10.0.0.3,TCP
706,http_flood,10.0.0.3,10.0.0.50,TCP
707,http_flood,10.0.0.3,10.0.0.50,TCP
708,syn_flood,192.168.114.91,10.0.0.50,TCP
709,syn_flood,10.116.113.6,10.0.0.50,TCP
710,http_flood,10.0.0.1,10.0.0.50,TCP
711,syn_flood,172.29.83.183,10.0.0.50,TCP
712,syn_flood,10.87.78.226,10.0.0.50,TCP
713,syn_flood,172.25.0.181,10.0.0.50,TCP
714,http_flood,10.0.0.1,10.0.0.50,TCP
715,http_flood,10.0.0.3,10.0.0.50,TCP
716,syn_flood,192.168.248.149,10.0.0.50,TCP
717,syn_flood,10.14.186.31,10.0.0.50,TCP
718,syn_flood,192.168.8.3,10.0.0.50,TCP
719,syn_flood,192.168.172.180,10.0.0.50,TCP
720,http_flood,10.0.0.3,10.0.0.50,TCP
721,http_flood,10.0.0.50,10.0.0.3,TCP
722,http_flood,10.0.0.3,10.0.0.50,TCP
723,http_flood,10.0.0.3,10.0.0.50,TCP
724,syn_flood,192.168.138.61,10.0.0.50,TCP
725,syn_flood,10.136.10.176,10.0.0.50,TCP
726,http_flood,10.0.0.1,10.0.0.50,TCP
727,syn_flood,172.21.217.20,10.0.0.50,TCP
728,http_flood,10.0.0.1,10.0.0.50,TCP
729,syn_flood,10.158.106.54,10.0.0.50,TCP
730,http_flood,10.0.0.3,10.0.0.50,TCP
731,syn_flood,192.168.151.244,10.0.0.50,TCP
732,syn_flood,192.168.131.19,10.0.0.50,TCP
733,syn_flood,192.168.70.67,10.0.0.50,TCP
734,syn_flood,10.139.188.163,10.0.0.50,TCP
735,syn_flood,172.26.29.193,10.0.0.50,TCP
736,http_flood,10.0.0.3,10.0.0.50,TCP
737,http_flood,10.0.0.50,10.0.0.3,TCP
738,http_flood,10.0.0.3,10.0.0.50,TCP
739,http_flood,10.0.0.3,10.0.0.50,TCP
740,syn_flood,10.128.162.57,10.0.0.50,TCP
741,http_flood,10.0.0.3,10.0.0.50,TCP
742,http_flood,10.0.0.1,10.0.0.50,TCP
743,http_flood,10.0.0.1,10.0.0.50,TCP
744,syn_flood,192.168.121.251,10.0.0.50,TCP
745,syn_flood,192.168.28.198,10.0.0.50,TCP
746,syn_flood,10.212.49.64,10.0.0.50,TCP
747,syn_flood,192.168.17.218,10.0.0.50,TCP
748,syn_flood,10.39.252.16,10.0.0.50,TCP
749,syn_flood,192.168.59.83,10.0.0.50,TCP
750,syn_flood,172.17.198.250,10.0.0.50,TCP
751,http_flood,10.0.0.3,10.0.0.50,TCP
752,syn_flood,10.177.249.36,10.0.0.50,TCP
753,http_flood,10.0.0.3,10.0.0.50,TCP
754,http_flood,10.0.0.50,10.0.0.3,TCP
755,http_flood,10.0.0.3,10.0.0.50,TCP
756,http_flood,10.0.0.3,10.0.0.50,TCP
757,syn_flood,192.168.208.203,10.0.0.50,TCP
758,http_flood,10.0.0.1,10.0.0.50,TCP
759,syn_flood,10.137.119.160,10.0.0.50,TCP
760,normal,10.0.0.4,10.0.0.50,TCP
761,syn_flood,192.168.217.59,10.0.0.50,TCP
762,syn_flood,172.17.105.58,10.0.0.50,TCP
763,syn_flood,192.168.210.11,10.0.0.50,TCP
764,syn_flood,172.18.23.110,10.0.0.50,TCP
765,http_flood,10.0.0.1,10.0.0.50,TCP
766,normal,10.0.0.4,10.0.0.50,TCP
767,syn_flood,10.147.206.242,10.0.0.50,TCP
768,syn_flood,192.168.122.42,10.0.0.50,TCP
769,syn_flood,172.22.218.73,10.0.0.50,TCP
770,http_flood,10.0.0.3,10.0.0.50,TCP
771,http_flood,10.0.0.50,10.0.0.3,TCP
772,http_flood,10.0.0.3,10.0.0.50,TCP
773,http_flood,10.0.0.3,10.0.0.50,TCP
774,syn_flood,10.32.111.220,10.0.0.50,TCP
775,http_flood,10.0.0.1,10.0.0.50,TCP
776,syn_flood,10.50.49.217,10.0.0.50,TCP
777,syn_flood,10.28.198.12,10.0.0.50,TCP
778,syn_flood,10.161.159.5,10.0.0.50,TCP
779,http_flood,10.0.0.3,10.0.0.50,TCP
780,http_flood,10.0.0.1,10.0.0.50,TCP
781,syn_flood,10.102.76.35,10.0.0.50,TCP
782,syn_flood,172.29.207.247,10.0.0.50,TCP
783,syn_flood,192.168.143.98,10.0.0.50,TCP
784,syn_flood,172.22.170.248,10.0.0.50,TCP
785,syn_flood,192.168.116.228,10.0.0.50,TCP
786,http_flood,10.0.0.3,10.0.0.50,TCP
787,http_flood,10.0.0.50,10.0.0.3,TCP
788,http_flood,10.0.0.3,10.0.0.50,TCP
789,http_flood,10.0.0.3,10.0.0.50,TCP
790,syn_flood,10.209.49.140,10.0.0.50,TCP
791,http_flood,10.0.0.1,10.0.0.50,TCP
792,syn_flood,172.27.225.28,10.0.0.50,TCP
793,http_flood,10.0.0.3,10.0.0.50,TCP
794,http_flood,10.0.0.1,10.0.0.50,TCP
795,syn_flood,10.44.160.113,10.0.0.50,TCP
796,syn_flood,172.20.243.158,10.0.0.50,TCP
797,syn_flood,192.168.255.150,10.0.0.50,TCP
798,syn_flood,10.48.0.130,10.0.0.50,TCP
799,syn_flood,192.168.158.55,10.0.0.50,TCP
800,syn_flood,192.168.6.251,10.0.0.50,TCP
801,http_flood,10.0.0.3,10.0.0.50,TCP
802,http_flood,10.0.0.1,10.0.0.50,TCP
803,syn_flood,172.26.41.244,10.0.0.50,TCP
804,http_flood,10.0.0.3,10.0.0.50,TCP
805,http_flood,10.0.0.50,10.0.0.3,TCP
806,http_flood,10.0.0.3,10.0.0.50,TCP
807,http_flood,10.0.0.3,10.0.0.50,TCP
808,syn_flood,10.69.136.79,10.0.0.50,TCP
809,http_flood,10.0.0.1,10.0.0.50,TCP
810,syn_flood,172.22.101.136,10.0.0.50,TCP
811,syn_flood,172.24.20.175,10.0.0.50,TCP
812,syn_flood,192.168.107.46,10.0.0.50,TCP
813,syn_flood,192.168.254.245,10.0.0.50,TCP
814,syn_flood,10.7.195.104,10.0.0.50,TCP
815,syn_flood,10.44.170.226,10.0.0.50,TCP
816,syn_flood,172.30.75.87,10.0.0.50,TCP
817,syn_flood,192.168.4.37,10.0.0.50,TCP
818,http_flood,10.0.0.3,10.0.0.50,TCP
819,http_flood,10.0.0.50,10.0.0.3,TCP
820,http_flood,10.0.0.3,10.0.0.50,TCP
821,http_flood,10.0.0.3,10.0.0.50,TCP
822,http_flood,10.0.0.1,10.0.0.50,TCP
823,syn_flood,172.26.58.11,10.0.0.50,TCP
824,syn_flood,10.15.68.133,10.0.0.50,TCP
825,syn_flood,10.228.40.109,10.0.0.50,TCP
826,syn_flood,172.23.233.158,10.0.0.50,TCP
827,http_flood,10.0.0.3,10.0.0.50,TCP
828,http_flood,10.0.0.1,10.0.0.50,TCP
829,syn_flood,172.20.110.193,10.0.0.50,TCP
830,syn_flood,192.168.85.173,10.0.0.50,TCP
831,syn_flood,10.224.71.159,10.0.0.50,TCP
832,syn_flood,172.22.118.147,10.0.0.50,TCP
833,http_flood,10.0.0.3,10.0.0.50,TCP
834,http_flood,10.0.0.50,10.0.0.3,TCP
835,http_flood,10.0.0.3,10.0.0.50,TCP
836,http_flood,10.0.0.3,10.0.0.50,TCP
837,normal,10.0.0.4,10.0.0.50,TCP
838,syn_flood,192.168.181.150,10.0.0.50,TCP
839,http_flood,10.0.0.1,10.0.0.50,TCP
840,syn_flood,172.16.24.190,10.0.0.50,TCP
841,http_flood,10.0.0.3,10.0.0.50,TCP
842,http_flood,10.0.0.1,10.0.0.50,TCP
843,normal,10.0.0.4,10.0.0.50,TCP
844,syn_flood,192.168.62.245,10.0.0.50,TCP
845,syn_flood,10.23.131.131,10.0.0.50,TCP
846,syn_flood,192.168.113.235,10.0.0.50,TCP
847,syn_flood,192.168.208.96,10.0.0.50,TCP
848,syn_flood,192.168.192.228,10.0.0.50,TCP
849,syn_flood,172.18.89.57,10.0.0.50,TCP
850,http_flood,10.0.0.3,10.0.0.50,TCP
851,http_flood,10.0.0.1,10.0.0.50,TCP
852,http_flood,10.0.0.3,10.0.0.50,TCP
853,http_flood,10.0.0.50,10.0.0.3,TCP
854,http_flood,10.0.0.3,10.0.0.50,TCP
855,syn_flood,10.170.216.183,10.0.0.50,TCP
856,http_flood,10.0.0.3,10.0.0.50,TCP
857,http_flood,10.0.0.1,10.0.0.50,TCP
858,syn_flood,10.228.55.100,10.0.0.50,TCP
859,syn_flood,172.28.69.210,10.0.0.50,TCP
860,syn_flood,192.168.75.24,10.0.0.50,TCP
861,syn_flood,192.168.229.127,10.0.0.50,TCP
862,syn_flood,192.168.218.203,10.0.0.50,TCP
863,syn_flood,10.81.98.10,10.0.0.50,TCP
864,http_flood,10.0.0.1,10.0.0.50,TCP
865,syn_flood,192.168.241.73,10.0.0.50,TCP
866,syn_flood,172.26.184.25,10.0.0.50,TCP
867,http_flood,10.0.0.3,10.0.0.50,TCP
868,http_flood,10.0.0.50,10.0.0.3,TCP
869,http_flood,10.0.0.3,10.0.0.50,TCP
870,http_flood,10.0.0.3,10.0.0.50,TCP
871,http_flood,10.0.0.1,10.0.0.50,TCP
872,syn_flood,172.26.79.253,10.0.0.50,TCP
873,syn_flood,172.29.37.88,10.0.0.50,TCP
874,syn_flood,192.168.74.216,10.0.0.50,TCP
875,syn_flood,172.20.12.6,10.0.0.50,TCP
876,syn_flood,10.163.187.79,10.0.0.50,TCP
877,http_flood,10.0.0.3,10.0.0.50,TCP
878,syn_flood,10.226.29.7,10.0.0.50,TCP
879,syn_flood,10.182.187.62,10.0.0.50,TCP
880,http_flood,10.0.0.3,10.0.0.50,TCP
881,http_flood,10.0.0.50,10.0.0.3,TCP
882,http_flood,10.0.0.3,10.0.0.50,TCP
883,syn_flood,172.19.42.153,10.0.0.50,TCP
884,http_flood,10.0.0.3,10.0.0.50,TCP
885,syn_flood,192.168.55.177,10.0.0.50,TCP
886,http_flood,10.0.0.1,10.0.0.50,TCP
887,syn_flood,192.168.17.191,10.0.0.50,TCP
888,syn_flood,192.168.172.30,10.0.0.50,TCP
889,syn_flood,192.168.147.189,10.0.0.50,TCP
890,http_flood,10.0.0.1,10.0.0.50,TCP
891,http_flood,10.0.0.3,10.0.0.50,TCP
892,syn_flood,10.174.169.233,10.0.0.50,TCP
893,syn_flood,192.168.2.137,10.0.0.50,TCP
894,syn_flood,172.28.233.22,10.0.0.50,TCP
895,syn_flood,172.30.160.222,10.0.0.50,TCP
896,http_flood,10.0.0.3,10.0.0.50,TCP
897,http_flood,10.0.0.50,10.0.0.3,TCP
898,http_flood,10.0.0.3,10.0.0.50,TCP
899,http_flood,10.0.0.3,10.0.0.50,TCP
900,syn_flood,172.20.226.224,10.0.0.50,TCP
901,syn_flood,172.18.39.239,10.0.0.50,TCP
902,http_flood,10.0.0.1,10.0.0.50,TCP
903,http_flood,10.0.0.1,10.0.0.50,TCP
904,http_flood,10.0.0.3,10.0.0.50,TCP
905,syn_flood,172.17.225.244,10.0.0.50,TCP
906,syn_flood,10.103.159.172,10.0.0.50,TCP
907,syn_flood,172.23.33.179,10.0.0.50,TCP
908,syn_flood,192.168.66.222,10.0.0.50,TCP
909,syn_flood,172.25.154.45,10.0.0.50,TCP
910,syn_flood,172.28.33.28,10.0.0.50,TCP
911,syn_flood,10.58.138.16,10.0.0.50,TCP
912,http_flood,10.0.0.3,10.0.0.50,TCP
913,http_flood,10.0.0.50,10.0.0.3,TCP
914,http_flood,10.0.0.3,10.0.0.50,TCP
915,http_flood,10.0.0.1,10.0.0.50,TCP
916,normal,10.0.0.4,10.0.0.50,TCP
917,http_flood,10.0.0.3,10.0.0.50,TCP
918,syn_flood,10.124.156.216,10.0.0.50,TCP
919,http_flood,10.0.0.3,10.0.0.50,TCP
920,syn_flood,10.171.4.25,10.0.0.50,TCP
921,http_flood,10.0.0.1,10.0.0.50,TCP
922,syn_flood,192.168.97.164,10.0.0.50,TCP
923,syn_flood,10.93.42.229,10.0.0.50,TCP
924,syn_flood,192.168.195.217,10.0.0.50,TCP
925,syn_flood,172.29.128.5,10.0.0.50,TCP
926,syn_flood,10.113.178.81,10.0.0.50,TCP
927,http_flood,10.0.0.1,10.0.0.50,TCP
928,http_flood,10.0.0.3,10.0.0.50,TCP
929,http_flood,10.0.0.3,10.0.0.50,TCP
930,normal,10.0.0.4,10.0.0.50,TCP
931,syn_flood,10.0.16.163,10.0.0.50,TCP
932,syn_flood,10.51.83.194,10.0.0.50,TCP
933,http_flood,10.0.0.3,10.0.0.50,TCP
934,http_flood,10.0.0.50,10.0.0.3,TCP
935,http_flood,10.0.0.3,10.0.0.50,TCP
936,http_flood,10.0.0.3,10.0.0.50,TCP
937,syn_flood,172.21.24.46,10.0.0.50,TCP
938,http_flood,10.0.0.1,10.0.0.50,TCP
939,syn_flood,10.231.14.83,10.0.0.50,TCP
940,syn_flood,172.20.176.183,10.0.0.50,TCP
941,syn_flood,10.98.34.89,10.0.0.50,TCP
942,syn_flood,172.21.163.94,10.0.0.50,TCP
943,http_flood,10.0.0.1,10.0.0.50,TCP
944,http_flood,10.0.0.3,10.0.0.50,TCP
945,syn_flood,10.79.229.188,10.0.0.50,TCP
946,syn_flood,172.30.252.91,10.0.0.50,TCP
947,syn_flood,192.168.141.176,10.0.0.50,TCP
948,syn_flood,172.16.71.178,10.0.0.50,TCP
949,http_flood,10.0.0.3,10.0.0.50,TCP
950,http_flood,10.0.0.50,10.0.0.3,TCP
951,http_flood,10.0.0.3,10.0.0.50,TCP
952,http_flood,10.0.0.3,10.0.0.50,TCP
953,syn_flood,10.3.128.40,10.0.0.50,TCP
954,http_flood,10.0.0.1,10.0.0.50,TCP
955,syn_flood,192.168.223.95,10.0.0.50,TCP
956,http_flood,10.0.0.1,10.0.0.50,TCP
957,http_flood,10.0.0.1,10.0.0.50,TCP
958,http_flood,10.0.0.3,10.0.0.50,TCP
959,http_flood,10.0.0.3,10.0.0.50,TCP
960,syn_flood,192.168.236.81,10.0.0.50,TCP
961,syn_flood,10.82.234.235,10.0.0.50,TCP
962,syn_flood,172.24.10.200,10.0.0.50,TCP
963,syn_flood,192.168.207.228,10.0.0.50,TCP
964,syn_flood,192.168.248.157,10.0.0.50,TCP
965,syn_flood,172.21.18.24,10.0.0.50,TCP
966,http_flood,10.0.0.3,10.0.0.50,TCP
967,http_flood,10.0.0.50,10.0.0.3,TCP
968,http_flood,10.0.0.3,10.0.0.50,TCP
969,http_flood,10.0.0.3,10.0.0.50,TCP
970,syn_flood,10.135.143.99,10.0.0.50,TCP
971,http_flood,10.0.0.1,10.0.0.50,TCP
972,http_flood,10.0.0.1,10.0.0.50,TCP
973,syn_flood,192.168.253.196,10.0.0.50,TCP
974,http_flood,10.0.0.3,10.0.0.50,TCP
975,http_flood,10.0.0.3,10.0.0.50,TCP
976,syn_flood,192.168.185.95,10.0.0.50,TCP
977,syn_flood,10.132.130.181,10.0.0.50,TCP
978,syn_flood,172.21.132.208,10.0.0.50,TCP
979,syn_flood,192.168.224.250,10.0.0.50,TCP
980,syn_flood,172.19.188.193,10.0.0.50,TCP
981,syn_flood,10.254.98.12,10.0.0.50,TCP
982,http_flood,10.0.0.1,10.0.0.50,TCP
983,http_flood,10.0.0.1,10.0.0.50,TCP
984,http_flood,10.0.0.3,10.0.0.50,TCP
985,http_flood,10.0.0.3,10.0.0.50,TCP
986,syn_flood,192.168.116.105,10.0.0.50,TCP
987,http_flood,10.0.0.3,10.0.0.50,TCP
988,http_flood,10.0.0.50,10.0.0.3,TCP
989,http_flood,10.0.0.3,10.0.0.50,TCP
990,syn_flood,192.168.36.64,10.0.0.50,TCP
991,http_flood,10.0.0.3,10.0.0.50,TCP
992,http_flood,10.0.0.1,10.0.0.50,TCP
993,syn_flood,10.73.189.26,10.0.0.50,TCP
994,syn_flood,192.168.15.127,10.0.0.50,TCP
995,syn_flood,10.26.126.206,10.0.0.50,TCP
996,syn_flood,10.184.209.4,10.0.0.50,TCP
997,syn_flood,10.25.244.122,10.0.0.50,TCP
998,http_flood,10.0.0.1,10.0.0.50,TCP
999,http_flood,10.0.0.3,10.0.0.50,TCP
1000,http_flood,10.0.0.3,10.0.0.50,TCP
1001,syn_flood,192.168.49.124,10.0.0.50,TCP
1002,syn_flood,192.168.172.219,10.0.0.50,TCP
1003,syn_flood,192.168.164.35,10.0.0.50,TCP
1004,http_flood,10.0.0.3,10.0.0.50,TCP
1005,http_flood,10.0.0.50,10.0.0.3,TCP
1006,http_flood,10.0.0.3,10.0.0.50,TCP
1007,http_flood,10.0.0.3,10.0.0.50,TCP
1008,syn_flood,192.168.210.164,10.0.0.50,TCP
1009,http_flood,10.0.0.1,10.0.0.50,TCP
1010,syn_flood,192.168.26.165,10.0.0.50,TCP
1011,syn_flood,172.19.131.236,10.0.0.50,TCP
1012,syn_flood,192.168.162.72,10.0.0.50,TCP
1013,http_flood,10.0.0.1,10.0.0.50,TCP
1014,http_flood,10.0.0.3,10.0.0.50,TCP
1015,syn_flood,172.21.175.245,10.0.0.50,TCP
1016,normal,10.0.0.4,10.0.0.50,TCP
1017,http_flood,10.0.0.1,10.0.0.50,TCP
1018,syn_flood,192.168.252.135,10.0.0.50,TCP
